"store_id","review_1","review_2","review_3","rating_1","rating_2","rating_3","food_desert"
"z47XNV-yX8MnfrQkzibwyw","Address: 214 East Cameron Ave, Rockdale, TX 76567
The address we found online was wrong and it took a bit of searching but we found it! Great cheap place...","Some examples of prices I've found here: whole box of hot chocolate, packets of taco seasoning, box of jello, 10¢ each. Canned goods like diced tomatoes,...","I serious LOVE this place! Until it seemingly closed, my mom, grandma and I would make a trip out there as often as we could for most of our grocery...",5,5,5,0
"i8sc5ls37JignG0q5e9d2Q","Quality is good (especially bakery), prices are lil high. But the workers seem to be...sad. Like they don't want to be there, and it's a somewhat depressing...",NA,NA,3,NA,NA,0
"MFmB_-QBVoZbM_2DZMVXUQ","I love the staff here. all the girls are so nice and friendly. I do admit tho it does take them a minute to fill your meds tho. but it is all good I am...",NA,NA,4,NA,NA,0
"tz4YT5f8SVLjgB_5F68tUQ","Give this a second thought when about to go to hyvee. Better prices and more down to earth people",NA,NA,4,NA,NA,0
"rzFq6MrRwdvTzVHwBf_uzg","I love this store, especially their pharmacy. I got to know the staff & they got to know me. They're very professional and always smiling. They never...",NA,NA,5,NA,NA,0
"h8V1kxj4pZ_dvRCwVTPd-g","Great sales, & fantastic staff, especially your Pharmacy I love them. They are always professional & friendly and smiling. They always listen to your...","We had breakfast in the Deli here today and I was far from impressed! Normally bacon, eggs and pancakes are pretty hard to screw up. Unfortunately, they...","I was in town to run the Wabash Trace Marathon. I stopped in here to buy some drinks, bananas, and snacks for the race weekend. It was easy to find...",5,1,4,0
"4ngFKw4LyXXhzCJsAEg8hw","Grocery store with spacious aisles, deli, salad bar, bakery, seafood counter, fresh produce, gas station - all at reasonable prices. What more could you ask...","Always have everything on the grocery list, unlike the other ""big store"" in Milford. And having their own gas makes it a one stop","A very good place to shop. When I run out of my favorite soda Cheerwine, I always turn to redners for my favorite soda plus even more. The prices are a...",4,5,4,0
"9_AAinBqAMjQASpAMgEmtA","It's great, but if you live here you already know that. I buy food here, seldom go to the interior aisles.   Agree with the reviews on the prepared foods,...","We came to Lewes for a family vacation for a week during Covid19. We brought most of our food from home, but stopped at Lloyd's (we didn't want to deal with...","This great, not  so little grocery store has been a staple in Lewes  for decades and I never miss it when I'm in town visiting my relatives. It's...",5,5,5,0
"vvygK8WNEe-9_n49G4HVLg","A place with a great selection of foods including regional vegetables, organic, etc. A good place for grocery shopping when we come to our RB home","Average grocery store experience, above average selection, quality selection. 

 Best in the area for quality products, but with that comes a higher price...","Just go there.  You won't regret it

Great international food

Great service. 

Fresh fresh 

I keep coming back for the meats and veg.",4,4,4,0
"paj0R7yJwwiZPaEP8Pm71A","Great place hidden in Georgetown, DE.  Discovered it last year.  Good prices on produce, spices, meats and pinatas!","This is the largest and best market of its kind. They take credit and debit cards and they give u the best of Hispanic culture. Wonderful butcher shop.",NA,5,5,NA,0
"HuBvQ_8WK22bbvP-EE107Q","Fantastic selection of grocery and household products.  Great prices and most items.  Some off brands as well as name brand products.  Pay attention to...","We went to the Byler's in Dover and thought we would check this one out as well. It's a little bit smaller than the Dover location and it doesn't have all...","The store is busy for good reason. There are a lot of things to get. I was just passing through in search of soda pop and candy. Huge selection of candy. I...",5,4,5,0
"G0V6CVwowv88Q0yWW3AAQQ","If you want a little of everything but a scaled down peaceful grocery shopping experience, Harvest Market can give you that. There are some brands or foods...","Bummer! When we first came here on opening weekend, everything was super nice, counters and displays full, and a great vibe. When we last visited, a few...","A few weeks ago I decided this was going to be the first time I wasn't cooking a Thanksgiving meal. Enter Harvest Market and their flyer for holiday meals....",5,2,5,0
"6jE18uIJMMoiCYx84koyiw","New to the area and trying to find the best places to grocery shop. After years of having quick access to a Super Target and a Sprouts, moving to Magnolia...","Why does HEB advertise that masks are required? This place was full of non maskers today! 

Where can I shop and not worry about people wearing a mask? 

If...","This is the best grocery store we have ever shopped at.  Good quality meats and produce, good bakery section, reasonable prices!  Everything we lack in the...",5,1,5,0
"1qLl5iajuY4ZWhC-ty_h3Q","This is our third visit to this Huntsville H-E-B. We take advantage every time we come here to visit family.

I say ""take advantage"", because we don't have...","I can't believe they were still trying to sell these plants... it gives such a bad impression of the way the store is going to be when you walk up and see...","We were so excited when we got our new HEB in Huntsville, TX and for a long while the produce was very good and fresh. Lately I have noticed a decline in...",5,4,3,0
"Lgs1F6IK7-djvpJfjvMStg","We really need Fareways in Colorado.  Love those stores.  The marinated boneless pork chops from the butcher are so FANTASTIC we bought a cooler and took a...",NA,NA,5,NA,NA,0
"zt7QvGdQy386Iu8vQ4_zow","I love this place. I'm always over there all the time. The employees always look forward to me bringing in my kids, specifically the baby. I love just down...",NA,NA,5,NA,NA,0
"8fiXBa41jk8pkzx7ncs2cg","I walked in not looking to be impressed much, after walking around the market and grabbing a few things for dinner i notice their meat dept. the meat looked...","While the store is nicely redone and offers a variety of items, the bakery manager is rude and ""snappy."" She actually made fun of an elderly gentleman for...",NA,4,1,NA,0
"0WKCsUc4zXDr30sba9xgcQ","I'm developing a habit of when I'm on the road to bring a cooler and search for the country meat markets/shops because you never know what you will find in...","$2 grilled chicken and pulled pork sandwiches?!?!  Fulton Meat Market is the place to be on Saturday around lunch time.  They've got the outdoor grill lit...","Yesterday was the first time I had been there.  I got two types of packaged sausage and some cheese brats. All very good next time I got back I will be...",5,5,5,0
"7PrAvYIR_WPHrBD4L_BAnQ","My daughter just went to the Clinton Iowa HyVee to get her booster and said the pharmacy staff including the pharmacist are not wearing masks. Considering...","I travel all over the state. I USE to find Hy-VEE was a great place for lunch. I eat the salad bar... quick easy in out. The more I eat at these new market...","This grocery store was great!
If you are gluten free, this is the store to shop at. 
Their department was most excellent as was every department that I visited.",1,2,5,0
"NN61tRxLgKuOqY2Hy91vLg","I love their customer service and the food is delicious so far. 
I always have strange request or questions and the staff does their best to answer me or...","The take out food area is serving old food, tasteless food.  Went to grab a lunch and purchased orange chicken with rice.  Rice tasted like it was made last...","This review is specific to their Asian Express take out bar.  We started hitting Hy-Vee once per week on our way home to get quick Asian food.  It was...",5,1,3,0
